"﻿AirportID";"Name";"City";"Country";"IATA";"ICAO";"Latitude";"Longitude";"Altitude"
3546;"Massena International Richards Field";"Massena";"United States";"MSS";"KMSS";44.9358;-74.8456;215
3547;"Hickory Regional Airport";"Hickory";"United States";"HKY";"KHKY";35.7411;-81.3895;1190
3548;"Albert Whitted Airport";"St. Petersburg";"United States";"SPG";"KSPG";27.7651;-82.627;7
3549;"Page Field";"Fort Myers";"United States";"FMY";"KFMY";26.5866;-81.8633;17
3550;"George Bush Intercontinental Houston Airport";"Houston";"United States";"IAH";"KIAH";29.9844;-95.3414;97
3551;"Millinocket Municipal Airport";"Millinocket";"United States";"MLT";"KMLT";45.6478;-68.6856;408
3552;"Andrews Air Force Base";"Camp Springs";"United States";"ADW";"KADW";38.8108;-76.867;280
3553;"Smith Reynolds Airport";"Winston-salem";"United States";"INT";"KINT";36.1337;-80.222;969
3554;"Southern California Logistics Airport";"Victorville";"United States";"VCV";"KVCV";34.5975;-117.383;2885
3555;"Bob Sikes Airport";"Crestview";"United States";"CEW";"KCEW";30.7788;-86.5221;213
3556;"Wheeler Sack Army Air Field";"Fort Drum";"United States";"GTB";"KGTB";44.0556;-75.7195;688
3557;"St Clair County International Airport";"Port Huron";"United States";"PHN";"KPHN";42.911;-82.5289;650
3558;"Meadows Field";"Bakersfield";"United States";"BFL";"KBFL";35.4336;-119.057;510
3559;"El Paso International Airport";"El Paso";"United States";"ELP";"KELP";31.8072;-106.378;3959
3560;"Valley International Airport";"Harlingen";"United States";"HRL";"KHRL";26.2285;-97.6544;36
3561;"Columbia Metropolitan Airport";"Columbia";"United States";"CAE";"KCAE";33.9388;-81.1195;236
3562;"Davis Monthan Air Force Base";"Tucson";"United States";"DMA";"KDMA";32.1665;-110.883;2704
3563;"Pensacola Naval Air Station/Forrest Sherman Field";"Pensacola";"United States";"NPA";"KNPA";30.3527;-87.3186;28
3564;"Pensacola Regional Airport";"Pensacola";"United States";"PNS";"KPNS";30.4734;-87.1866;121
3565;"Grand Forks Air Force Base";"Red River";"United States";"RDR";"KRDR";47.9611;-97.4012;913
3566;"William P Hobby Airport";"Houston";"United States";"HOU";"KHOU";29.6454;-95.2789;46
3567;"Buckley Air Force Base";"Buckley";"United States";"BKF";"KBKF";39.7017;-104.752;5662
3568;"Northway Airport";"Northway";"United States";"ORT";"PAOR";62.9613;-141.929;1715
3569;"Palmer Municipal Airport";"Palmer";"United States";"PAQ";"PAAQ";61.5949;-149.089;242
3570;"Pittsburgh International Airport";"Pittsburgh";"United States";"PIT";"KPIT";40.4915;-80.2329;1203
3571;"Wiley Post Will Rogers Memorial Airport";"Barrow";"United States";"BRW";"PABR";71.2854;-156.766;44
3572;"Ellington Airport";"Houston";"United States";"EFD";"KEFD";29.6073;-95.1588;32
3573;"Whidbey Island Naval Air Station /Ault Field/ Airport";"Whidbey Island";"United States";"NUW";"KNUW";48.3518;-122.656;47
3574;"Alice International Airport";"Alice";"United States";"ALI";"KALI";27.7409;-98.0269;178
3575;"Moody Air Force Base";"Valdosta";"United States";"VAD";"KVAD";30.9678;-83.193;233
3576;"Miami International Airport";"Miami";"United States";"MIA";"KMIA";25.7932;-80.2906;8
3577;"Seattle Tacoma International Airport";"Seattle";"United States";"SEA";"KSEA";47.449;-122.309;433
3578;"Lovell Field";"Chattanooga";"United States";"CHA";"KCHA";35.0353;-85.2038;683
3579;"Igor I Sikorsky Memorial Airport";"Stratford";"United States";"BDR";"KBDR";41.1635;-73.1262;9
3580;"Jackson-Medgar Wiley Evers International Airport";"Jackson";"United States";"JAN";"KJAN";32.3112;-90.0759;346
3581;"Scholes International At Galveston Airport";"Galveston";"United States";"GLS";"KGLS";29.2653;-94.8604;6
3582;"Long Beach /Daugherty Field/ Airport";"Long Beach";"United States";"LGB";"KLGB";33.8177;-118.152;60
3583;"Dillingham Airfield";"Dillingham";"United States";"HDH";"PHDH";21.5795;-158.197;14
3584;"Williamsport Regional Airport";"Williamsport";"United States";"IPT";"KIPT";41.2418;-76.9211;529
3585;"Indianapolis International Airport";"Indianapolis";"United States";"IND";"KIND";39.7173;-86.2944;797
3586;"Whiteman Air Force Base";"Knobnoster";"United States";"SZL";"KSZL";38.7303;-93.5479;870
3587;"Akron Fulton International Airport";"Akron";"United States";"AKC";"KAKR";41.0375;-81.4669;1067
3588;"Greenwood–Leflore Airport";"Greenwood";"United States";"GWO";"KGWO";33.4943;-90.0847;162
3589;"Westchester County Airport";"White Plains";"United States";"HPN";"KHPN";41.067;-73.7076;439
3590;"Francis S Gabreski Airport";"West Hampton Beach";"United States";"FOK";"KFOK";40.8437;-72.6318;67
3591;"Jonesboro Municipal Airport";"Jonesboro";"United States";"JBR";"KJBR";35.8317;-90.6464;262
3592;"Tonopah Test Range Airport";"Tonopah";"United States";"\N";"KTNX";37.7988;-116.781;5549
3593;"Palm Beach County Park Airport";"West Palm Beach";"United States";"LNA";"KLNA";26.593;-80.0851;14
3594;"North Island Naval Air Station-Halsey Field";"San Diego";"United States";"NZY";"KNZY";32.6992;-117.215;26
3595;"Biggs Army Air Field (Fort Bliss)";"El Paso";"United States";"BIF";"KBIF";31.8495;-106.38;3946
3596;"Yuma MCAS/Yuma International Airport";"Yuma";"United States";"YUM";"KNYL";32.6566;-114.606;213
3597;"Cavern City Air Terminal";"Carlsbad";"United States";"CNM";"KCNM";32.3375;-104.263;3295
3598;"Duluth International Airport";"Duluth";"United States";"DLH";"KDLH";46.8421;-92.1936;1428
3599;"Bethel Airport";"Bethel";"United States";"BET";"PABE";60.7798;-161.838;126
3600;"Bowman Field";"Louisville";"United States";"LOU";"KLOU";38.228;-85.6637;546
3601;"Sierra Vista Municipal Libby Army Air Field";"Fort Huachuca";"United States";"FHU";"KFHU";31.5885;-110.344;4719
3602;"Lihue Airport";"Lihue";"United States";"LIH";"PHLI";21.976;-159.339;153
3603;"Terre Haute International Hulman Field";"Terre Haute";"United States";"HUF";"KHUF";39.4515;-87.3076;589
3604;"Havre City County Airport";"Havre";"United States";"HVR";"KHVR";48.543;-109.762;2591
3605;"Grant County International Airport";"Grant County Airport";"United States";"MWH";"KMWH";47.2077;-119.32;1189
3606;"Edward F Knapp State Airport";"Montpelier";"United States";"MPV";"KMPV";44.2035;-72.5623;1166
3607;"San Nicolas Island Nolf Airport";"San Nicolas Island";"United States";"\N";"KNSI";33.2398;-119.458;506
3608;"Richmond International Airport";"Richmond";"United States";"RIC";"KRIC";37.5052;-77.3197;167
3609;"Shreveport Regional Airport";"Shreveport";"United States";"SHV";"KSHV";32.4466;-93.8256;258
3610;"Merle K (Mudhole) Smith Airport";"Cordova";"United States";"CDV";"PACV";60.4918;-145.478;54
3611;"Norfolk International Airport";"Norfolk";"United States";"ORF";"KORF";36.8946;-76.2012;26
3612;"Southeast Texas Regional Airport";"Beaumont";"United States";"BPT";"KBPT";29.9508;-94.0207;15
3613;"Savannah Hilton Head International Airport";"Savannah";"United States";"SAV";"KSAV";32.1276;-81.2021;50
3614;"Hill Air Force Base";"Ogden";"United States";"HIF";"KHIF";41.124;-111.973;4789
3615;"Nome Airport";"Nome";"United States";"OME";"PAOM";64.5122;-165.445;37
3616;"Scappoose Industrial Airpark";"San Luis";"United States";"\N";"KSPB";45.771;-122.862;58
3617;"St Petersburg Clearwater International Airport";"St. Petersburg";"United States";"PIE";"KPIE";27.9102;-82.6874;11
3618;"Menominee Marinette Twin County Airport";"Macon";"United States";"MNM";"KMNM";45.1267;-87.6384;625
3619;"Lone Star Executive Airport";"Conroe";"United States";"CXO";"KCXO";30.3518;-95.4145;245
3620;"Deadhorse Airport";"Deadhorse";"United States";"SCC";"PASC";70.1947;-148.465;65
3621;"San Antonio International Airport";"San Antonio";"United States";"SAT";"KSAT";29.5337;-98.4698;809
3622;"Greater Rochester International Airport";"Rochester";"United States";"ROC";"KROC";43.1189;-77.6724;559
3623;"Patrick Air Force Base";"Coco Beach";"United States";"COF";"KCOF";28.2349;-80.6101;8
3624;"Teterboro Airport";"Teterboro";"United States";"TEB";"KTEB";40.8501;-74.0608;9
3625;"Ellsworth Air Force Base";"Rapid City";"United States";"RCA";"KRCA";44.145;-103.104;3276
3626;"Raleigh Durham International Airport";"Raleigh-durham";"United States";"RDU";"KRDU";35.8776;-78.7875;435
3627;"James M Cox Dayton International Airport";"Dayton";"United States";"DAY";"KDAY";39.9024;-84.2194;1009
3628;"Kenai Municipal Airport";"Kenai";"United States";"ENA";"PAEN";60.5731;-151.245;99
3629;"Mc Alester Regional Airport";"Mcalester";"United States";"MLC";"KMLC";34.8824;-95.7835;770
3630;"Niagara Falls International Airport";"Niagara Falls";"United States";"IAG";"KIAG";43.1073;-78.9462;589
3631;"Coulter Field";"Bryan";"United States";"CFD";"KCFD";30.7157;-96.3314;367
3632;"Wright Aaf (Fort Stewart)/Midcoast Regional Airport";"Wright";"United States";"\N";"KLHW";31.8891;-81.5623;45
3633;"Newport News Williamsburg International Airport";"Newport News";"United States";"PHF";"KPHF";37.1319;-76.493;42
3634;"Esler Regional Airport";"Alexandria";"United States";"ESF";"KESF";31.3949;-92.2958;112
3635;"Altus Air Force Base";"Altus";"United States";"LTS";"KLTS";34.6671;-99.2667;1382
3636;"Tucson International Airport";"Tucson";"United States";"TUS";"KTUS";32.1161;-110.941;2643
3637;"Minot Air Force Base";"Minot";"United States";"MIB";"KMIB";48.4156;-101.358;1667
3638;"Beale Air Force Base";"Marysville";"United States";"BAB";"KBAB";39.1361;-121.437;113
3639;"Greater Kankakee Airport";"Kankakee";"United States";"IKK";"KIKK";41.0714;-87.8463;630
3640;"Seymour Johnson Air Force Base";"Goldsboro";"United States";"GSB";"KGSB";35.3394;-77.9606;109
3641;"Theodore Francis Green State Airport";"Providence";"United States";"PVD";"KPVD";41.7326;-71.4204;55
3642;"Salisbury Ocean City Wicomico Regional Airport";"Salisbury";"United States";"SBY";"KSBY";38.3405;-75.5103;52
3643;"Rancho Murieta Airport";"Rancho Murieta";"United States";"RIU";"KRIU";38.4868;-121.103;141
3644;"Bob Hope Airport";"Burbank";"United States";"BUR";"KBUR";34.2007;-118.359;778
3645;"Detroit Metropolitan Wayne County Airport";"Detroit";"United States";"DTW";"KDTW";42.2124;-83.3534;645
3646;"Tampa International Airport";"Tampa";"United States";"TPA";"KTPA";27.9755;-82.5332;26
3647;"Pembina Municipal Airport";"Pembina";"United States";"PMB";"KPMB";48.9425;-97.2408;795
3648;"Polk Army Air Field";"Fort Polk";"United States";"POE";"KPOE";31.0448;-93.1917;330
3649;"Eielson Air Force Base";"Fairbanks";"United States";"EIL";"PAEI";64.6657;-147.102;547
3650;"Range Regional Airport";"Hibbing";"United States";"HIB";"KHIB";47.3866;-92.839;1354
3651;"Angelina County Airport";"Lufkin";"United States";"LFK";"KLFK";31.234;-94.75;296
3652;"Midland International Airport";"Midland";"United States";"MAF";"KMAF";31.9425;-102.202;2871
3653;"Austin Straubel International Airport";"Green Bay";"United States";"GRB";"KGRB";44.4851;-88.1296;695
3654;"Ardmore Municipal Airport";"Ardmore";"United States";"ADM";"KADM";34.303;-97.0196;777
3655;"Mc Guire Air Force Base";"Wrightstown";"United States";"WRI";"KWRI";40.0156;-74.5917;131
3656;"Cherry Point MCAS /Cunningham Field/";"Cherry Point";"United States";"\N";"KNKT";34.9009;-76.8807;29
3657;"Emanuel County Airport";"Santa Barbara";"United States";"SBO";"KSBO";32.6091;-82.3699;327
3658;"Augusta Regional At Bush Field";"Bush Field";"United States";"AGS";"KAGS";33.3699;-81.9645;144
3659;"Sloulin Field International Airport";"Williston";"United States";"ISN";"KISN";48.1779;-103.642;1982
3660;"Bill & Hillary Clinton National Airport/Adams Field";"Little Rock";"United States";"LIT";"KLIT";34.7294;-92.2243;262
3661;"Stewart International Airport";"Newburgh";"United States";"SWF";"KSWF";41.5041;-74.1048;491
3662;"Baudette International Airport";"Baudette";"United States";"BDE";"KBDE";48.7284;-94.6122;1086
3663;"Sacramento Executive Airport";"Sacramento";"United States";"SAC";"KSAC";38.5125;-121.493;24
3664;"Homer Airport";"Homer";"United States";"HOM";"PAHO";59.6456;-151.477;84
3665;"Waynesville-St. Robert Regional Forney field";"Fort Leonardwood";"United States";"TBN";"KTBN";37.7416;-92.1407;1159
3666;"Dobbins Air Reserve Base";"Marietta";"United States";"MGE";"KMGE";33.9154;-84.5163;1068
3667;"Fairchild Air Force Base";"Spokane";"United States";"SKA";"KSKA";47.6151;-117.656;2461
3668;"Roscommon County - Blodgett Memorial Airport";"Houghton Lake";"United States";"HTL";"KHTL";44.3598;-84.6711;1150
3669;"Tyndall Air Force Base";"Panama City";"United States";"PAM";"KPAM";30.0696;-85.5754;17
3670;"Dallas Fort Worth International Airport";"Dallas-Fort Worth";"United States";"DFW";"KDFW";32.8968;-97.038;607
3671;"Melbourne International Airport";"Melbourne";"United States";"MLB";"KMLB";28.1028;-80.6453;33
3672;"McChord Air Force Base";"Tacoma";"United States";"TCM";"KTCM";47.1377;-122.476;322
3673;"Austin Bergstrom International Airport";"Austin";"United States";"AUS";"KAUS";30.1945;-97.6699;542
3674;"Rickenbacker International Airport";"Columbus";"United States";"LCK";"KLCK";39.8138;-82.9278;744
3675;"Sawyer International Airport";"Gwinn";"United States";"MQT";"KSAW";46.3536;-87.3954;1221
3676;"McGhee Tyson Airport";"Knoxville";"United States";"TYS";"KTYS";35.811;-83.994;981
3677;"Hood Army Air Field";"Fort Hood";"United States";"HLR";"KHLR";31.1387;-97.7145;924
3678;"Lambert St Louis International Airport";"St. Louis";"United States";"STL";"KSTL";38.7487;-90.37;618
3679;"Millville Municipal Airport";"Millville";"United States";"MIV";"KMIV";39.3678;-75.0722;85
3680;"Sheppard Air Force Base-Wichita Falls Municipal Airport";"Wichita Falls";"United States";"SPS";"KSPS";33.9888;-98.4919;1019
3681;"Cincinnati Municipal Airport Lunken Field";"Cincinnati";"United States";"LUK";"KLUK";39.1033;-84.4186;483
3682;"Hartsfield Jackson Atlanta International Airport";"Atlanta";"United States";"ATL";"KATL";33.6367;-84.4281;1026
3683;"Castle Airport";"Merced";"United States";"MER";"KMER";37.3805;-120.568;191
3684;"Mc Clellan Airfield";"Sacramento";"United States";"MCC";"KMCC";38.6676;-121.401;77
3685;"Gerald R. Ford International Airport";"Grand Rapids";"United States";"GRR";"KGRR";42.8808;-85.5228;794
3686;"Winkler County Airport";"Wink";"United States";"INK";"KINK";31.7796;-103.201;2822
3687;"Fresno Yosemite International Airport";"Fresno";"United States";"FAT";"KFAT";36.7762;-119.718;336
3688;"Vero Beach Municipal Airport";"Vero Beach";"United States";"VRB";"KVRB";27.6556;-80.4179;24
3689;"Imperial County Airport";"Imperial";"United States";"IPL";"KIPL";32.8342;-115.579;-54
3690;"Nashville International Airport";"Nashville";"United States";"BNA";"KBNA";36.1245;-86.6782;599
3691;"Laredo International Airport";"Laredo";"United States";"LRD";"KLRD";27.5438;-99.4616;508
3692;"Elmendorf Air Force Base";"Anchorage";"United States";"EDF";"PAED";61.251;-149.807;212
3693;"Ralph Wien Memorial Airport";"Kotzebue";"United States";"OTZ";"PAOT";66.8847;-162.599;14
3694;"Altoona Blair County Airport";"Altoona";"United States";"AOO";"KAOO";40.2964;-78.32;1503
3695;"Dyess Air Force Base";"Abilene";"United States";"DYS";"KDYS";32.4208;-99.8546;1789
3696;"South Arkansas Regional At Goodwin Field";"El Dorado";"United States";"ELD";"KELD";33.221;-92.8133;277
3697;"La Guardia Airport";"New York";"United States";"LGA";"KLGA";40.7772;-73.8726;21
3698;"Tallahassee Regional Airport";"Tallahassee";"United States";"TLH";"KTLH";30.3965;-84.3503;81
3699;"Dupage Airport";"West Chicago";"United States";"DPA";"KDPA";41.9078;-88.2486;759
3700;"Waco Regional Airport";"Waco";"United States";"ACT";"KACT";31.6113;-97.2305;516
3701;"Augusta State Airport";"Augusta";"United States";"AUG";"KAUG";44.3206;-69.7973;352
3702;"Hillsboro Municipal Airport";"Hillsboro";"United States";"INJ";"KINJ";32.0835;-97.0972;686
3704;"Mc Kellar Sipes Regional Airport";"Jackson";"United States";"MKL";"KMKL";35.5999;-88.9156;434
3705;"Molokai Airport";"Molokai";"United States";"MKK";"PHMK";21.1529;-157.096;454
3706;"Godman Army Air Field";"Fort Knox";"United States";"FTK";"KFTK";37.9071;-85.9721;756
3707;"New River MCAS /H/ /Mccutcheon Fld/ Airport";"Jacksonville";"United States";"\N";"KNCA";34.7084;-77.4397;26
3708;"San Angelo Regional Mathis Field";"San Angelo";"United States";"SJT";"KSJT";31.3577;-100.496;1919
3709;"Calexico International Airport";"Calexico";"United States";"CXL";"KCXL";32.6695;-115.513;4
3710;"Chico Municipal Airport";"Chico";"United States";"CIC";"KCIC";39.7954;-121.858;240
3711;"Burlington International Airport";"Burlington";"United States";"BTV";"KBTV";44.4719;-73.1533;335
3712;"Jacksonville International Airport";"Jacksonville";"United States";"JAX";"KJAX";30.4941;-81.6879;30
3713;"Durango La Plata County Airport";"Durango";"United States";"DRO";"KDRO";37.1515;-107.754;6685
3714;"Washington Dulles International Airport";"Washington";"United States";"IAD";"KIAD";38.9445;-77.4558;312
3715;"Easterwood Field";"College Station";"United States";"CLL";"KCLL";30.5886;-96.3638;320
3716;"Felts Field";"Spokane";"United States";"SFF";"KSFF";47.6828;-117.323;1953
3717;"General Mitchell International Airport";"Milwaukee";"United States";"MKE";"KMKE";42.9472;-87.8966;723
3718;"Abilene Regional Airport";"Abilene";"United States";"ABI";"KABI";32.4113;-99.6819;1791
3719;"Columbia Regional Airport";"Columbia";"United States";"COU";"KCOU";38.8181;-92.2196;889
3720;"Portland International Airport";"Portland";"United States";"PDX";"KPDX";45.5887;-122.598;31
3721;"Dade Collier Training and Transition Airport";"Miami";"United States";"TNT";"KTNT";25.8618;-80.897;13
3722;"Palm Beach International Airport";"West Palm Beach";"United States";"PBI";"KPBI";26.6832;-80.0956;19
3723;"Fort Worth Meacham International Airport";"Fort Worth";"United States";"FTW";"KFTW";32.8198;-97.3624;710
3724;"Ogdensburg International Airport";"Ogdensburg";"United States";"OGS";"KOGS";44.6819;-75.4655;297
3726;"Boeing Field King County International Airport";"Seattle";"United States";"BFI";"KBFI";47.53;-122.302;21
3727;"Lackland Air Force Base";"San Antonio";"United States";"SKF";"KSKF";29.3842;-98.5811;691
3728;"Honolulu International Airport";"Honolulu";"United States";"HNL";"PHNL";21.3187;-157.922;13
3729;"Des Moines International Airport";"Des Moines";"United States";"DSM";"KDSM";41.534;-93.6631;958
3730;"Coastal Carolina Regional Airport";"New Bern";"United States";"EWN";"KEWN";35.073;-77.0429;18
3731;"San Diego International Airport";"San Diego";"United States";"SAN";"KSAN";32.7336;-117.19;17
3732;"Monroe Regional Airport";"Monroe";"United States";"MLU";"KMLU";32.5109;-92.0377;79
3733;"Shaw Air Force Base";"Sumter";"United States";"SSC";"KSSC";33.9727;-80.4706;241
3734;"Ontario International Airport";"Ontario";"United States";"ONT";"KONT";34.056;-117.601;944
3735;"Majors Airport";"Greenvile";"United States";"GVT";"KGVT";33.0678;-96.0653;535
3736;"Roswell International Air Center Airport";"Roswell";"United States";"ROW";"KROW";33.3016;-104.531;3671
3737;"Coleman A. Young Municipal Airport";"Detroit";"United States";"DET";"KDET";42.4092;-83.0099;626
3738;"Brownsville South Padre Island International Airport";"Brownsville";"United States";"BRO";"KBRO";25.9068;-97.4259;22
3739;"Dothan Regional Airport";"Dothan";"United States";"DHN";"KDHN";31.3213;-85.4496;401
3740;"Cape May County Airport";"Wildwood";"United States";"WWD";"KWWD";39.0085;-74.9083;23
3742;"Selfridge Angb Airport";"Mount Clemens";"United States";"MTC";"KMTC";42.6083;-82.8355;580
3743;"Four Corners Regional Airport";"Farmington";"United States";"FMN";"KFMN";36.7412;-108.23;5506
3744;"Corpus Christi International Airport";"Corpus Christi";"United States";"CRP";"KCRP";27.7704;-97.5012;44
3745;"Syracuse Hancock International Airport";"Syracuse";"United States";"SYR";"KSYR";43.1112;-76.1063;421
3746;"Naval Air Station Key West/Boca Chica Field";"Key West";"United States";"NQX";"KNQX";24.5758;-81.6889;6
3747;"Chicago Midway International Airport";"Chicago";"United States";"MDW";"KMDW";41.786;-87.7524;620
3748;"Norman Y. Mineta San Jose International Airport";"San Jose";"United States";"SJC";"KSJC";37.3626;-121.929;62
3749;"Lea County Regional Airport";"Hobbs";"United States";"HOB";"KHOB";32.6875;-103.217;3661
3750;"Northeast Philadelphia Airport";"Philadelphia";"United States";"PNE";"KPNE";40.0819;-75.0106;120
3751;"Denver International Airport";"Denver";"United States";"DEN";"KDEN";39.8617;-104.673;5431
3752;"Philadelphia International Airport";"Philadelphia";"United States";"PHL";"KPHL";39.8719;-75.2411;36
3753;"Sioux Gateway Col. Bud Day Field";"Sioux City";"United States";"SUX";"KSUX";42.4026;-96.3844;1098
3754;"Middle Georgia Regional Airport";"Macon";"United States";"MCN";"KMCN";32.6928;-83.6492;354
3755;"Truth Or Consequences Municipal Airport";"Truth Or Consequences";"United States";"TCS";"KTCS";33.2369;-107.272;4853
3756;"Palmdale Regional/USAF Plant 42 Airport";"Palmdale";"United States";"PMD";"KPMD";34.6294;-118.085;2543
3757;"Randolph Air Force Base";"San Antonio";"United States";"RND";"KRND";29.5297;-98.2789;761
3758;"El Centro Naf Airport";"El Centro";"United States";"NJK";"KNJK";32.8292;-115.672;-42
3759;"Port Columbus International Airport";"Columbus";"United States";"CMH";"KCMH";39.998;-82.8919;815
3760;"Drake Field";"Fayetteville";"United States";"FYV";"KFYV";36.0051;-94.1701;1251
3761;"Henry Post Army Air Field (Fort Sill)";"Fort Sill";"United States";"FSI";"KFSI";34.6498;-98.4022;1189
3762;"Princeton Municipal Airport";"Princeton";"United States";"PNM";"KPNM";45.5599;-93.6082;980
3763;"Wright-Patterson Air Force Base";"Dayton";"United States";"FFO";"KFFO";39.8261;-84.0483;823
3764;"Edward G. Pitka Sr Airport";"Galena";"United States";"GAL";"PAGA";64.7362;-156.937;153
3765;"Chandler Municipal Airport";"Chandler";"United States";"\N";"KCHD";33.2691;-111.811;1243
3766;"Mineral Wells Airport";"Mineral Wells";"United States";"MWL";"KMWL";32.7816;-98.0602;974
3767;"Mc Connell Air Force Base";"Wichita";"United States";"IAB";"KIAB";37.6219;-97.2682;1371
3768;"New Orleans NAS JRB/Alvin Callender Field";"New Orleans";"United States";"NBG";"KNBG";29.8253;-90.035;2
3769;"Beaufort County Airport";"Beaufort";"United States";"BFT";"KARW";32.4122;-80.6344;10
3770;"Texarkana Regional Webb Field";"Texarkana";"United States";"TXK";"KTXK";33.4537;-93.991;390
3771;"Plattsburgh International Airport";"Plattsburgh";"United States";"PBG";"KPBG";44.6509;-73.4681;234
3772;"Phillips Army Air Field";"Aberdeen";"United States";"APG";"KAPG";39.4662;-76.1688;57
3773;"Tucumcari Municipal Airport";"Tucumcari";"United States";"TCC";"KTCC";35.1828;-103.603;4065
3774;"Ted Stevens Anchorage International Airport";"Anchorage";"United States";"ANC";"PANC";61.1744;-149.996;152
3775;"Robert Gray  Army Air Field Airport";"Killeen";"United States";"GRK";"KGRK";31.0672;-97.8289;1015
3776;"Black Rock Airport";"Zuni Pueblo";"United States";"ZUN";"KZUN";35.0832;-108.792;6454
3777;"Bellingham International Airport";"Bellingham";"United States";"BLI";"KBLI";48.7928;-122.538;170
3778;"Millington Regional Jetport Airport";"Millington";"United States";"NQA";"KNQA";35.3567;-89.8703;320
3779;"Elkins-Randolph Co-Jennings Randolph Field";"Elkins";"United States";"EKN";"KEKN";38.8894;-79.8571;1987
3780;"Hartford Brainard Airport";"Hartford";"United States";"HFD";"KHFD";41.7367;-72.6494;18
3781;"North Central State Airport";"Smithfield";"United States";"SFZ";"KSFZ";41.9208;-71.4914;441
3782;"Mobile Regional Airport";"Mobile";"United States";"MOB";"KMOB";30.6912;-88.2428;219
3783;"Moffett Federal Airfield";"Mountain View";"United States";"NUQ";"KNUQ";37.4161;-122.049;32
3784;"Santa Fe Municipal Airport";"Santa Fe";"United States";"SAF";"KSAF";35.6171;-106.089;6348
3785;"Barking Sands Airport";"Barking Sands";"United States";"BKH";"PHBK";22.0228;-159.785;23
3786;"Beauregard Regional Airport";"Deridder";"United States";"DRI";"KDRI";30.8317;-93.3399;202
3787;"Bradshaw Army Airfield";"Bradshaw Field";"United States";"BSF";"PHSF";19.7601;-155.554;6190
3788;"Nogales International Airport";"Nogales";"United States";"OLS";"KOLS";31.4177;-110.848;3955
3789;"Mac Dill Air Force Base";"Tampa";"United States";"MCF";"KMCF";27.8493;-82.5212;14
3790;"Scott AFB/Midamerica Airport";"Belleville";"United States";"BLV";"KBLV";38.5452;-89.8352;459
3791;"Opa-locka Executive Airport";"Miami";"United States";"OPF";"KOPF";25.907;-80.2784;8
3792;"Del Rio International Airport";"Del Rio";"United States";"DRT";"KDRT";29.3742;-100.927;1002
3793;"Southwest Florida International Airport";"Fort Myers";"United States";"RSW";"KRSW";26.5362;-81.7552;30
3794;"King Salmon Airport";"King Salmon";"United States";"AKN";"PAKN";58.6768;-156.649;73
3795;"Muir Army Air Field (Fort Indiantown Gap) Airport";"Muir";"United States";"MUI";"KMUI";40.4348;-76.5694;488
3796;"Kapalua Airport";"Lahania-kapalua";"United States";"JHM";"PHJH";20.9629;-156.673;256
3797;"John F Kennedy International Airport";"New York";"United States";"JFK";"KJFK";40.6398;-73.7789;13
3798;"Homestead ARB Airport";"Homestead";"United States";"HST";"KHST";25.4886;-80.3836;5
3799;"Riverside Municipal Airport";"Riverside";"United States";"RAL";"KRAL";33.9519;-117.445;819
3800;"Sherman Army Air Field";"Fort Leavenworth";"United States";"FLV";"KFLV";39.3683;-94.9147;772
3801;"Wallops Flight Facility Airport";"Wallops Island";"United States";"WAL";"KWAL";37.9402;-75.4664;40
3802;"Holloman Air Force Base";"Alamogordo";"United States";"HMN";"KHMN";32.8525;-106.107;4093
3803;"Willow Grove Naval Air Station/Joint Reserve Base";"Willow Grove";"United States";"NXX";"KNXX";40.1998;-75.1482;358
3804;"Cheyenne Regional Jerry Olson Field";"Cheyenne";"United States";"CYS";"KCYS";41.1557;-104.812;6159
3805;"Stockton Metropolitan Airport";"Stockton";"United States";"SCK";"KSCK";37.8942;-121.238;33
3806;"Charleston Air Force Base-International Airport";"Charleston";"United States";"CHS";"KCHS";32.8986;-80.0405;46
3807;"Reno Tahoe International Airport";"Reno";"United States";"RNO";"KRNO";39.4991;-119.768;4415
3808;"Ketchikan International Airport";"Ketchikan";"United States";"KTN";"PAKT";55.3556;-131.714;89
3809;"Willow Run Airport";"Detroit";"United States";"YIP";"KYIP";42.2379;-83.5304;716
3810;"Vandenberg Air Force Base";"Lompoc";"United States";"VBG";"KVBG";34.7373;-120.584;369
3811;"Birmingham-Shuttlesworth International Airport";"Birmingham";"United States";"BHM";"KBHM";33.5629;-86.7535;650
3812;"Lakehurst Maxfield Field Airport";"Lakehurst";"United States";"NEL";"KNEL";40.0333;-74.3533;101
3814;"Nellis Air Force Base";"Las Vegas";"United States";"LSV";"KLSV";36.2362;-115.034;1870
3815;"March ARB Airport";"Riverside";"United States";"RIV";"KRIV";33.8807;-117.259;1536
3816;"Modesto City Co-Harry Sham Field";"Modesto";"United States";"MOD";"KMOD";37.6258;-120.954;97
3817;"Sacramento International Airport";"Sacramento";"United States";"SMF";"KSMF";38.6954;-121.591;27
3818;"Waukegan National Airport";"Chicago";"United States";"UGN";"KUGN";42.4222;-87.8679;727
3819;"City of Colorado Springs Municipal Airport";"Colorado Springs";"United States";"COS";"KCOS";38.8058;-104.701;6187
3820;"Buffalo Niagara International Airport";"Buffalo";"United States";"BUF";"KBUF";42.9405;-78.7322;728
3821;"Griffing Sandusky Airport";"Sandusky";"United States";"SKY";"KSKY";41.4334;-82.6523;580
